6.598845869302749634e-02
1.460202336311340332e-01
-2.809801325201988220e-02
3.093582093715667725e-01
-2.613419294357299805e-01
3.212196379899978638e-02
9.948599338531494141e-02
3.990648388862609863e-01
-3.352130651473999023e-01
-1.066341921687126160e-01
-4.875593781471252441e-01
4.182694554328918457e-01
5.446668863296508789e-01
-1.857163071632385254e+00
7.333818823099136353e-02
-1.110860239714384079e-02
5.885846018791198730e-01
1.678654789924621582e+00
-4.350340962409973145e-01
-1.844038516283035278e-01
-1.774336397647857666e-02
-1.052029013633728027e+00
-1.896643638610839844e-02
-2.448160760104656219e-02
-3.166274726390838623e-01
4.917917847633361816e-01
-2.060871124267578125e-01
-1.554904580116271973e+00
-1.468255072832107544e-01
-3.825201094150543213e-02
3.676164746284484863e-01
2.188513994216918945e+00
4.635600447654724121e-01
-2.214034646749496460e-01
-2.776467800140380859e-01
-4.538666009902954102e-01
